epoch;accuracy;loss;val_accuracy;val_loss
85;0.8918461799621582;0.3549826741218567;0.9276959300041199;0.24169248342514038
86;0.8909256458282471;0.35259053111076355;0.927765965461731;0.23983021080493927
87;0.8922364115715027;0.3492967486381531;0.9280228018760681;0.2389376163482666
88;0.8932770490646362;0.3473799228668213;0.9288865923881531;0.23638083040714264
89;0.8933870792388916;0.345018595457077;0.9294002056121826;0.23520560562610626
90;0.8939674496650696;0.3450055718421936;0.9295169711112976;0.23391582071781158
91;0.8956184387207031;0.3434477150440216;0.9295636415481567;0.23321563005447388
92;0.8950280547142029;0.3402878940105438;0.9301006197929382;0.23114682734012604
93;0.8962687849998474;0.33739790320396423;0.9303574562072754;0.2298605740070343
94;0.8959886431694031;0.3353840112686157;0.9311745762825012;0.22881995141506195
95;0.8976296186447144;0.332256942987442;0.9313146471977234;0.22709791362285614
96;0.8975995779037476;0.33289018273353577;0.9312446117401123;0.2258780151605606
97;0.8977096676826477;0.33105626702308655;0.9316648244857788;0.22498178482055664
98;0.8987202644348145;0.3296022117137909;0.9316415190696716;0.22494153678417206
99;0.8990804553031921;0.3277260661125183;0.9320383667945862;0.2226240634918213
100;0.8998109102249146;0.325102299451828;0.9324352741241455;0.22149166464805603
101;0.9004612565040588;0.3250347971916199;0.9330422878265381;0.21930980682373047
102;0.9000210165977478;0.32252538204193115;0.9327621459960938;0.2193128764629364
103;0.9007314443588257;0.3186812102794647;0.9331589937210083;0.21845267713069916
104;0.9019922018051147;0.31573840975761414;0.9329955577850342;0.2168525755405426
105;0.9026225209236145;0.31446829438209534;0.9336025714874268;0.2168070375919342
106;0.9017120003700256;0.3151264786720276;0.9337193369865417;0.21506910026073456
107;0.902812659740448;0.3129607141017914;0.9340695142745972;0.21410945057868958
108;0.9037331938743591;0.3099988102912903;0.9346531629562378;0.21342520415782928
109;0.9036231637001038;0.3101236820220947;0.934980034828186;0.211751326918602
110;0.9037231802940369;0.31106045842170715;0.9350734353065491;0.2110186666250229
111;0.9046337604522705;0.30762922763824463;0.9350734353065491;0.210426926612854
112;0.9051540493965149;0.3052171766757965;0.9357271194458008;0.2088804841041565
113;0.9057443737983704;0.30382239818573;0.9357504844665527;0.20779918134212494
114;0.9058844447135925;0.30219969153404236;0.9358438849449158;0.20784057676792145
115;0.9059345126152039;0.30171746015548706;0.9364508390426636;0.20624011754989624
116;0.9071752429008484;0.29970070719718933;0.9359839558601379;0.20544852316379547
117;0.907295286655426;0.29678434133529663;0.9364975690841675;0.20491066575050354
118;0.906074583530426;0.2995344400405884;0.937011182308197;0.20444728434085846
119;0.9071652293205261;0.2969989478588104;0.9366376399993896;0.2043621838092804
120;0.9080257415771484;0.2946425974369049;0.9371512532234192;0.20269089937210083
121;0.9080857634544373;0.29346194863319397;0.9371278882026672;0.20186956226825714
122;0.9087661504745483;0.28987807035446167;0.9374080896377563;0.2011345773935318
123;0.9089062809944153;0.2895601689815521;0.9375715255737305;0.20017260313034058
124;0.9095566272735596;0.2904190421104431;0.9379450678825378;0.19884589314460754
125;0.910457193851471;0.28798744082450867;0.937991738319397;0.1985846757888794
126;0.9097467660903931;0.28867632150650024;0.9384586811065674;0.19769546389579773
127;0.9098668098449707;0.28813937306404114;0.9384119510650635;0.19772468507289886
128;0.9102770686149597;0.28821229934692383;0.9391123652458191;0.19647522270679474
129;0.9107673764228821;0.2852360010147095;0.9386454224586487;0.19598740339279175
130;0.9105772376060486;0.2831093668937683;0.93906569480896;0.19476552307605743
131;0.9114577770233154;0.2824553847312927;0.939018964767456;0.19425593316555023
132;0.9118279814720154;0.2796573340892792;0.9396493434906006;0.19322307407855988
133;0.91269850730896;0.280472069978714;0.9399528503417969;0.19286324083805084
134;0.9117379188537598;0.2795495092868805;0.9399762153625488;0.19217848777770996
135;0.9116879105567932;0.2777509391307831;0.9403263926506042;0.19179044663906097
136;0.9132388234138489;0.27708423137664795;0.9398828148841858;0.19158144295215607
137;0.9130187034606934;0.2761267125606537;0.9400695562362671;0.19087627530097961
138;0.9127085208892822;0.27492979168891907;0.9402796626091003;0.18936684727668762
139;0.9150598645210266;0.2696593403816223;0.9406999349594116;0.1887926459312439
140;0.9142293930053711;0.2743455767631531;0.9406999349594116;0.18878881633281708
141;0.9148797988891602;0.2714706361293793;0.9404898285865784;0.18821024894714355
142;0.9152500033378601;0.27028244733810425;0.9410268068313599;0.18743108212947845
143;0.915790319442749;0.26730239391326904;0.9412602186203003;0.18711484968662262
144;0.9155701994895935;0.2676956355571747;0.9416337609291077;0.1858597844839096
145;0.9158703684806824;0.265902042388916;0.9417038559913635;0.1858411729335785
146;0.9162806272506714;0.2643446624279022;0.9415637254714966;0.18458221852779388
147;0.9152899980545044;0.2673562467098236;0.9418672323226929;0.18464510142803192
148;0.9162305593490601;0.26383188366889954;0.941937267780304;0.18397757411003113
149;0.9162906408309937;0.2633381485939026;0.9421941041946411;0.18301041424274445
150;0.9166107773780823;0.2621348202228546;0.9423575401306152;0.18298140168190002
151;0.9165107607841492;0.26379820704460144;0.9425442814826965;0.18246528506278992
152;0.9165908098220825;0.2620392441749573;0.9428244829177856;0.18163557350635529
153;0.9173712730407715;0.26049917936325073;0.9431746602058411;0.18070130050182343
154;0.9175113439559937;0.25951236486434937;0.9431512951850891;0.1810639351606369
155;0.9178915619850159;0.2585678696632385;0.9429645538330078;0.1805281788110733
156;0.9177314639091492;0.2579462230205536;0.9434548020362854;0.17943429946899414
157;0.9173912405967712;0.25762325525283813;0.9434781670570374;0.1792382448911667
158;0.9182417392730713;0.25638481974601746;0.9436416029930115;0.17814724147319794
159;0.918612003326416;0.2568000257015228;0.9436649084091187;0.17881986498832703
160;0.9187320470809937;0.25551116466522217;0.9436182379722595;0.1780836284160614
161;0.9190422296524048;0.25297096371650696;0.9437816739082336;0.17744511365890503
162;0.9194024205207825;0.25093528628349304;0.9437816739082336;0.17685849964618683
163;0.9201028347015381;0.25032269954681396;0.9446921944618225;0.17529089748859406
164;0.920032799243927;0.25221723318099976;0.944061815738678;0.17568136751651764
165;0.9205831289291382;0.24952009320259094;0.9446221590042114;0.17550970613956451
166;0.9196826219558716;0.2493542730808258;0.9447154998779297;0.17436659336090088
167;0.920272946357727;0.24797165393829346;0.9446921944618225;0.17446547746658325
168;0.9201028347015381;0.24911752343177795;0.9445521235466003;0.1747475266456604
169;0.9199327826499939;0.24814073741436005;0.945205807685852;0.17407287657260895
170;0.9211034774780273;0.2466294914484024;0.9454159140586853;0.17326942086219788
171;0.9215837121009827;0.24500390887260437;0.945205807685852;0.17303922772407532
172;0.9218438863754272;0.2452109009027481;0.9452524781227112;0.1724614053964615
173;0.9223341941833496;0.24453285336494446;0.9454859495162964;0.1713816076517105
174;0.9223241806030273;0.24263614416122437;0.9456260204315186;0.17092841863632202
175;0.9211434721946716;0.24482272565364838;0.9456493854522705;0.17121613025665283
176;0.9222341179847717;0.2446247935295105;0.9454392790794373;0.17118316888809204
177;0.9225943088531494;0.2445455938577652;0.9455326795578003;0.17073646187782288
178;0.9231146574020386;0.23981866240501404;0.9463497996330261;0.16994765400886536
179;0.9226743578910828;0.24115696549415588;0.9461629986763;0.1699272245168686
180;0.9223541617393494;0.2417595386505127;0.9463497996330261;0.16916656494140625
181;0.9233447909355164;0.23889100551605225;0.9466533064842224;0.1687726378440857
182;0.9231346249580383;0.23937658965587616;0.9464665055274963;0.1685151308774948
183;0.9232447147369385;0.23932188749313354;0.9465599060058594;0.1683107316493988
184;0.924045205116272;0.23645541071891785;0.9464198350906372;0.16746589541435242
185;0.924075186252594;0.23715658485889435;0.9465832710266113;0.1671849489212036
186;0.9236849546432495;0.2349487692117691;0.9468634128570557;0.1666688621044159
187;0.9244654178619385;0.23341001570224762;0.9468166828155518;0.16659362614154816
188;0.9239751696586609;0.2387450784444809;0.9471902251243591;0.1661754697561264
189;0.9239751696586609;0.23322449624538422;0.9469100832939148;0.16605396568775177
190;0.9248656630516052;0.2340683788061142;0.9472135901451111;0.16562090814113617
191;0.9250257611274719;0.23233605921268463;0.9474704265594482;0.16481457650661469
192;0.9247856140136719;0.23298698663711548;0.9475170969963074;0.164205402135849
193;0.92584627866745;0.22960899770259857;0.9473770260810852;0.16430075466632843
194;0.9250457882881165;0.23222336173057556;0.9474470615386963;0.16426360607147217
195;0.9254960417747498;0.2301723062992096;0.9474003911018372;0.16400225460529327
196;0.925876259803772;0.22979404032230377;0.9478906393051147;0.16333051025867462
197;0.9255260825157166;0.23018671572208405;0.9476571679115295;0.16300979256629944
198;0.926316499710083;0.22901718318462372;0.9477739334106445;0.16295485198497772
199;0.926286518573761;0.2289678454399109;0.948217511177063;0.16183392703533173
200;0.9263665676116943;0.2267770767211914;0.9478906393051147;0.16169342398643494
201;0.9266767501831055;0.2283616065979004;0.9477739334106445;0.16163507103919983
202;0.9257861971855164;0.22941561043262482;0.9481474757194519;0.16170009970664978
203;0.926526665687561;0.22739186882972717;0.9479140043258667;0.1613188236951828
204;0.9261864423751831;0.22745420038700104;0.9483108520507812;0.16092893481254578
205;0.9270870089530945;0.2258075773715973;0.9487311244010925;0.1600930243730545
206;0.9266167283058167;0.2254473716020584;0.9484509825706482;0.1598680168390274
207;0.9271670579910278;0.22337137162685394;0.9486610889434814;0.1594834327697754
208;0.9271069765090942;0.22610779106616974;0.9488245248794556;0.15972201526165009
209;0.9271570444107056;0.2237730622291565;0.9484276175498962;0.15918496251106262
210;0.9279875159263611;0.2229742854833603;0.9489879012107849;0.15902408957481384
211;0.9275572299957275;0.22267119586467743;0.9486610889434814;0.15894311666488647
212;0.9277673959732056;0.22181378304958344;0.9490112662315369;0.15867279469966888
213;0.9277973771095276;0.22049646079540253;0.949174702167511;0.15765751898288727
214;0.9273471236228943;0.22153066098690033;0.9489178657531738;0.15761698782444
215;0.9285778403282166;0.219467431306839;0.9494081735610962;0.15711577236652374
216;0.9280575513839722;0.2200033962726593;0.9493848085403442;0.1571129858493805
217;0.9292282462120056;0.21753957867622375;0.9494782090187073;0.15680047869682312
218;0.9280675649642944;0.22021126747131348;0.9493848085403442;0.15629106760025024
219;0.92974853515625;0.21679070591926575;0.9497116804122925;0.15626373887062073
220;0.9290581345558167;0.2174331545829773;0.9493615031242371;0.15535421669483185
221;0.9288380146026611;0.21827432513237;0.9497116804122925;0.15564627945423126
222;0.9295684695243835;0.21764861047267914;0.9496416449546814;0.15592990815639496
223;0.9300887584686279;0.21579980850219727;0.9500618577003479;0.1546579897403717
224;0.9298086166381836;0.21539196372032166;0.9496883153915405;0.15464556217193604
225;0.9294784069061279;0.2142396867275238;0.9498751163482666;0.1541944295167923
226;0.92974853515625;0.21350030601024628;0.9499918222427368;0.1542981117963791
227;0.9288880228996277;0.21679556369781494;0.9500618577003479;0.15453770756721497
228;0.9304489493370056;0.21410143375396729;0.9501786231994629;0.15434710681438446
229;0.930739164352417;0.21288032829761505;0.9499918222427368;0.1540076732635498
230;0.9307191371917725;0.21182022988796234;0.9498050808906555;0.15320393443107605
231;0.930769145488739;0.213541179895401;0.950131893157959;0.1530122309923172
232;0.9309792518615723;0.2110339254140854;0.9498283863067627;0.15294863283634186
233;0.9300687313079834;0.21265749633312225;0.9501552581787109;0.1529262363910675
234;0.9304089546203613;0.21175511181354523;0.9505521655082703;0.15215694904327393
235;0.931379497051239;0.2103913426399231;0.9506222009658813;0.1518947333097458
236;0.9309492707252502;0.2108159065246582;0.9501085877418518;0.152566596865654
237;0.9310193061828613;0.21026530861854553;0.950131893157959;0.15205296874046326
238;0.931349515914917;0.21180342137813568;0.9504821300506592;0.15118929743766785
239;0.9325202107429504;0.20977802574634552;0.9503653645515442;0.1519121676683426
240;0.9312794804573059;0.21105439960956573;0.9506222009658813;0.15111084282398224
241;0.9316196441650391;0.20906688272953033;0.9507856369018555;0.15093597769737244
242;0.9316496849060059;0.20856645703315735;0.9509490132331848;0.15059594810009003
243;0.9318197965621948;0.20678304135799408;0.9507389068603516;0.15027718245983124
244;0.9316996932029724;0.20814549922943115;0.9506222009658813;0.1503307819366455
245;0.9317097067832947;0.20664921402931213;0.9508556723594666;0.1501510888338089
246;0.931959867477417;0.20690470933914185;0.9508089423179626;0.15026599168777466
247;0.9332405924797058;0.20557564496994019;0.951089084148407;0.1494717001914978
248;0.9324801564216614;0.2064695507287979;0.9509490132331848;0.14938172698020935
249;0.9332806468009949;0.2043130099773407;0.951299250125885;0.14893391728401184
250;0.933010458946228;0.20548996329307556;0.9513459205627441;0.1486101746559143
251;0.9321099519729614;0.20567283034324646;0.9509957432746887;0.148845836520195
252;0.9321699738502502;0.2056550234556198;0.9517894983291626;0.14842075109481812
253;0.9325802326202393;0.20318354666233063;0.9515093564987183;0.14819931983947754
254;0.9330304861068726;0.20421409606933594;0.9515793919563293;0.1475832313299179
255;0.9334607124328613;0.20403435826301575;0.9513692855834961;0.14818695187568665
